% Model:              hourglass.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jun 13 2023, 13:51
% Dimension:          3
% Nodes:              146
% Elements:           145
% Expressions:        900
% Description:        , Frequency, Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component, Strain tensor, ZZ-component, Strain tensor, XY-component, Strain tensor, XZ-component, Strain tensor, YZ-component
% Length unit:        m
% Coordinates
-9.286051282051281E-7|0|-5.8399999999999997E-5
-9.010993040772687E-7|0|-5.8399999999999997E-5
-8.830870281896922E-7|0|-5.8399999999999997E-5
-8.735934799494119E-7|0|-5.8399999999999997E-5
-8.590962631691567E-7|0|-5.8399999999999997E-5
-8.460876558215604E-7|0|-5.8399999999999997E-5
-8.395370860147611E-7|0|-5.8399999999999997E-5
-8.269521516957072E-7|0|-5.8399999999999997E-5
-8.117739779040747E-7|0|-5.8399999999999997E-5
-8.078166475698618E-7|0|-5.8399999999999997E-5
-8.045354397632731E-7|0|-5.8399999999999997E-5
-7.798410746164505E-7|0|-5.8399999999999997E-5
-7.722923368843084E-7|0|-5.8399999999999997E-5
-7.463507833706984E-7|0|-5.8399999999999997E-5
-7.459691722805482E-7|0|-5.8399999999999997E-5
-7.445676048125265E-7|0|-5.8399999999999997E-5
-7.196460076768032E-7|0|-5.8399999999999997E-5
-7.143518840569166E-7|0|-5.8399999999999997E-5
-6.943555759608989E-7|0|-5.8399999999999997E-5
-6.882224410446899E-7|0|-5.8399999999999997E-5
-6.800037442163207E-7|0|-5.8399999999999997E-5
-6.716901016559648E-7|0|-5.8399999999999997E-5
-6.637719379035115E-7|0|-5.8399999999999997E-5
-6.551577622672342E-7|0|-5.8399999999999997E-5
-6.46113344971626E-7|0|-5.8399999999999997E-5
-6.356487128902759E-7|0|-5.8399999999999997E-5
-6.133862521343238E-7|0|-5.8399999999999997E-5
-6.0644189404559E-7|0|-5.8399999999999997E-5
-5.833306576414906E-7|0|-5.8399999999999997E-5
-5.772350752009089E-7|0|-5.8399999999999997E-5
-5.532750631486409E-7|0|-5.8399999999999997E-5
-5.488684966641813E-7|0|-5.8399999999999997E-5
-5.43492770497501E-7|0|-5.8399999999999997E-5
-5.175125840757953E-7|0|-5.8399999999999997E-5
-4.935253145717684E-7|0|-5.8399999999999997E-5
-4.862258116226871E-7|0|-5.8399999999999997E-5
-4.740004619386673E-7|0|-5.8399999999999997E-5
-4.549390391695762E-7|0|-5.8399999999999997E-5
-4.4509092189776734E-7|0|-5.8399999999999997E-5
-4.306505090662027E-7|0|-5.8399999999999997E-5
-4.121402623601264E-7|0|-5.8399999999999997E-5
-4.0636197896283016E-7|0|-5.8399999999999997E-5
-4.0185416234430023E-7|0|-5.8399999999999997E-5
-3.7553960895812687E-7|0|-5.8399999999999997E-5
-3.6496599069217106E-7|0|-5.8399999999999997E-5
-3.4514581025048536E-7|0|-5.8399999999999997E-5
-3.332068885903258E-7|0|-5.8399999999999997E-5
-3.1475201154284777E-7|0|-5.8399999999999997E-5
-3.0144778648850466E-7|0|-5.8399999999999997E-5
-2.8600554449469666E-7|0|-5.8399999999999997E-5
-2.633319495816164E-7|0|-5.8399999999999997E-5
-2.5794991145445604E-7|0|-5.8399999999999997E-5
-2.503141859642614E-7|0|-5.8399999999999997E-5
-2.2745001204141618E-7|0|-5.8399999999999997E-5
-2.1133420798888184E-7|0|-5.8399999999999997E-5
-1.9695011262837728E-7|0|-5.8399999999999997E-5
-1.8578549280002503E-7|0|-5.8399999999999997E-5
-1.7677409206002794E-7|0|-5.8399999999999997E-5
-1.6776602523617196E-7|0|-5.8399999999999997E-5
-1.565980714916788E-7|0|-5.8399999999999997E-5
-1.4542598444957178E-7|0|-5.8399999999999997E-5
-1.3640027960066847E-7|0|-5.8399999999999997E-5
-1.2796698063174296E-7|0|-5.8399999999999997E-5
-1.1639690671902124E-7|0|-5.8399999999999997E-5
-9.988084164470933E-8|0|-5.8399999999999997E-5
-9.689067796969627E-8|0|-5.8399999999999997E-5
-9.479596505984616E-8|0|-5.8399999999999997E-5
-7.738444922037046E-8|0|-5.8399999999999997E-5
-5.870035184505954E-8|0|-5.8399999999999997E-5
-5.6234203111778036E-8|0|-5.8399999999999997E-5
-5.2623336402229565E-8|0|-5.8399999999999997E-5
-3.5083957003185083E-8|0|-5.8399999999999997E-5
-2.3104916576945038E-8|0|-5.8399999999999997E-5
-1.4518898146745255E-8|0|-5.8399999999999997E-5
-5.5320055797906025E-9|0|-5.8399999999999997E-5
6.843085715847232E-9|0|-5.8399999999999997E-5
1.9400290727835263E-8|0|-5.8399999999999997E-5
2.7534601675179806E-8|0|-5.8399999999999997E-5
3.555094293142279E-8|0|-5.8399999999999997E-5
4.8226117634512274E-8|0|-5.8399999999999997E-5
6.451692565711647E-8|0|-5.8399999999999997E-5
7.299228707887418E-8|0|-5.8399999999999997E-5
8.047921791067912E-8|0|-5.8399999999999997E-5
9.775845652323587E-8|0|-5.8399999999999997E-5
1.1731891402231024E-7|0|-5.8399999999999997E-5
1.2256204882947117E-7|0|-5.8399999999999997E-5
1.300753699875782E-7|0|-5.8399999999999997E-5
1.5080670191235005E-7|0|-5.8399999999999997E-5
1.663880840214889E-7|0|-5.8399999999999997E-5
1.7895054515543697E-7|0|-5.8399999999999997E-5
1.956651440103846E-7|0|-5.8399999999999997E-5
2.0709438839852516E-7|0|-5.8399999999999997E-5
2.152121521375717E-7|0|-5.8399999999999997E-5
2.3336910821755493E-7|0|-5.8399999999999997E-5
2.5685703887464637E-7|0|-5.8399999999999997E-5
2.596438280365847E-7|0|-5.8399999999999997E-5
2.6179810927810897E-7|0|-5.8399999999999997E-5
2.863209275090958E-7|0|-5.8399999999999997E-5
3.0744824434360103E-7|0|-5.8399999999999997E-5
3.131351331722994E-7|0|-5.8399999999999997E-5
3.2280283620459374E-7|0|-5.8399999999999997E-5
3.399118889244966E-7|0|-5.8399999999999997E-5
3.509957626885322E-7|0|-5.8399999999999997E-5
3.666675293142276E-7|0|-5.8399999999999997E-5
3.950090286376672E-7|0|-5.8399999999999997E-5
3.958517913892247E-7|0|-5.8399999999999997E-5
3.963383661301054E-7|0|-5.8399999999999997E-5
4.2286948894574614E-7|0|-5.8399999999999997E-5
4.473564764363898E-7|0|-5.8399999999999997E-5
4.498504519892415E-7|0|-5.8399999999999997E-5
4.547586879344251E-7|0|-5.8399999999999997E-5
4.843276377912286E-7|0|-5.8399999999999997E-5
4.997907027208163E-7|0|-5.8399999999999997E-5
5.18804823593215E-7|0|-5.8399999999999997E-5
5.52297712551946E-7|0|-5.8399999999999997E-5
5.531275225650576E-7|0|-5.8399999999999997E-5
5.537986063974014E-7|0|-5.8399999999999997E-5
5.757385279271462E-7|0|-5.8399999999999997E-5
5.780149430127443E-7|0|-5.8399999999999997E-5
5.780917704695816E-7|0|-5.8399999999999997E-5
6.026206581873025E-7|0|-5.8399999999999997E-5
6.035279117524675E-7|0|-5.8399999999999997E-5
6.272263733618646E-7|0|-5.8399999999999997E-5
6.291275404330921E-7|0|-5.8399999999999997E-5
6.446594766885624E-7|0|-5.8399999999999997E-5
6.616876717895458E-7|0|-5.8399999999999997E-5
6.622869851586696E-7|0|-5.8399999999999997E-5
6.628336371667677E-7|0|-5.8399999999999997E-5
6.799144936287834E-7|0|-5.8399999999999997E-5
6.922851476336463E-7|0|-5.8399999999999997E-5
7.102629857157377E-7|0|-5.8399999999999997E-5
7.173654745181846E-7|0|-5.8399999999999997E-5
7.3904073206329E-7|0|-5.8399999999999997E-5
7.428003927081108E-7|0|-5.8399999999999997E-5
7.673385591796067E-7|0|-5.8399999999999997E-5
7.685948327131735E-7|0|-5.8399999999999997E-5
7.961236757856817E-7|0|-5.8399999999999997E-5
8.042270081451233E-7|0|-5.8399999999999997E-5
8.192467987255785E-7|0|-5.8399999999999997E-5
8.383559288901325E-7|0|-5.8399999999999997E-5
8.40151495249887E-7|0|-5.8399999999999997E-5
8.445725567745619E-7|0|-5.8399999999999997E-5
8.696360395683023E-7|0|-5.8399999999999997E-5
8.831834657233823E-7|0|-5.8399999999999997E-5
8.991205838867183E-7|0|-5.8399999999999997E-5
9.286051282051283E-7|0|-5.8399999999999997E-5
% Elements (lines)
2|3
4|5
1|2
3|4
5|6
130|131
129|130
131|132
136|137
137|138
135|136
133|134
134|135
132|133
127|128
125|126
128|129
126|127
124|125
123|124
142|143
144|145
141|142
143|144
145|146
139|140
140|141
138|139
121|122
119|120
122|123
120|121
118|119
117|118
116|117
111|112
113|114
110|111
112|113
114|115
115|116
102|103
101|102
103|104
105|106
104|105
106|107
108|109
109|110
107|108
99|100
98|99
100|101
97|98
93|94
95|96
94|95
96|97
92|93
88|89
90|91
87|88
89|90
91|92
86|87
85|86
81|82
83|84
80|81
82|83
84|85
74|75
76|77
78|79
75|76
77|78
79|80
71|72
69|70
68|69
72|73
70|71
73|74
64|65
66|67
63|64
67|68
65|66
62|63
54|55
52|53
55|56
53|54
51|52
59|60
57|58
60|61
56|57
58|59
61|62
45|46
47|48
44|45
46|47
48|49
49|50
50|51
31|32
27|28
29|30
26|27
28|29
30|31
41|42
39|40
38|39
42|43
40|41
36|37
34|35
37|38
35|36
33|34
32|33
43|44
25|26
