modenumbers: 		 [2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 27, 30, 32, 34, 36, 39, 41, 44, 47, 49, 51, 55, 57, 59, 62, 65, 67, 70, 73, 76, 78, 82, 84, 87, 90, 93, 95, 99]

freq: 		 [1725349.2109841097, 4342364.329177448, 8229790.057025005, 13503369.669240361, 20322988.950182773, 28728097.73113212, 38669434.26395078, 50105811.81178139, 63079992.47746502, 77686403.39809549, 94194391.46358594, 112052591.65737385, 131869550.10178214, 153206479.6773595, 176176099.55714834, 201076237.5044361, 227719876.894606, 256032260.2535984, 285658373.28078574, 316771128.44643205, 349764817.2775018, 384300792.03331196, 419911759.03732455, 457413935.0844826, 496093193.53654057, 535625575.9904163, 576740948.4101838, 620210797.2409939, 663724158.2863871, 710576950.1751223, 756630018.8847084, 806855274.8480953, 856098272.8722613, 907989268.8337713, 962725073.4554106, 1015114117.9863181, 1072228084.485088, 1127643042.386533, 1186123635.007007, 1245183559.1198092]

mass:  		 [2.0889840328872216e-17, 2.9071978634383066e-18, 9.46174338520624e-19, 4.497693716126334e-19, 2.7168510570064093e-19, 1.860990444165949e-19, 1.2990802119588346e-19, 9.650034334249412e-20, 7.611208998927123e-20, 6.378540843539571e-20, 5.394758932080351e-20, 4.544477950731555e-20, 3.7066004787015375e-20, 3.172844326286428e-20, 2.770398128066328e-20, 2.29706725456136e-20, 1.931148026373817e-20, 1.504981096967372e-20, 1.1796931146557359e-20, 9.160767235187327e-21, 6.971966223845438e-21, 5.470263219125014e-21, 4.1433136220651916e-21, 2.9485419089719948e-21, 2.307777917337794e-21, 1.7495389863891176e-21, 1.4356949395115574e-21, 1.2078014895808e-21, 9.839861617865892e-22, 8.589904535132304e-22, 6.810674802710341e-22, 6.33859537951315e-22, 5.224773801170718e-22, 4.694928862065605e-22, 3.723811260643531e-22, 3.24076441455908e-22, 2.5878541531248297e-22, 2.2129581070720906e-22, 1.9931674909135861e-22, 1.7140668706001697e-22]

maxop1(u): 		 [-1.6179682802306504e-14, -4.818974727175028e-13, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.35e-11, 8.627123821765708e-12, -9.087926089857599e-12, -8.635889189479048e-12, -8.206863854120725e-12, -7.449927981545114e-12, -5.085730405651943e-12, -5.360083066930506e-12, -4.425300934291386e-12, -4.062012584471812e-12, -3.5151716933341166e-12, -3.095430556899589e-12, -2.8746259373414583e-12, -2.7085783994722794e-12, -2.7702806509289304e-12, -2.5570505809779388e-12, -2.4495939358459766e-12, -2.2994809815525334e-12, -2.410282520617695e-12, -2.5421937106478653e-12, -2.666450600012647e-12, -2.833524812279404e-12, -2.8338706769761303e-12, -2.8303910083473685e-12, -2.9393098869035093e-12, -3.0546476978037785e-12, -2.931556184414473e-12, -2.963619010229002e-12, -2.630051732090053e-12, -2.5273406246383867e-12, -2.4991020378479955e-12, -2.3724509663069192e-12, -2.4191787684599267e-12, -2.049618018577408e-12, -1.9498686817963652e-12, -1.7886099401034423e-12]

maxop1(v): 		 [1.3499999999999999e-11, 1.3499999999999999e-11, -5.440739057217288e-13, -4.7571389312135944e-12, -8.04672589101339e-12, -1.3499922398507009e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.35e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999997e-11, 1.3499999999999997e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999997e-11, 1.3499999999999997e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999997e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.3499999999999999e-11, 1.35e-11, 1.3499999999999999e-11, 1.35e-11, 1.3499999999999999e-11]

maxop1(w): 		 [2.5070871982282457e-16, 4.668446471385942e-16, 8.777836125486258e-16, 1.2956364019434706e-15, 1.92680746705007e-15, 2.292420216518038e-15, 2.3994237987508537e-15, 2.7782123513987236e-15, 3.445902123407995e-15, 3.993961438511802e-15, 4.267452457473688e-15, 5.366120338906127e-15, 5.606464694197031e-15, 6.8668962125031885e-15, 7.86563458816143e-15, 9.208169809247222e-15, 1.0309160002453004e-14, 1.1768976018419561e-14, 1.2592753865990887e-14, 1.4299409856753514e-14, 1.5906491825316284e-14, 1.7392974262178802e-14, 1.8741238134888896e-14, 2.022707255846117e-14, 2.2201156957179774e-14, 2.3642856614917597e-14, 2.562177875016369e-14, 2.7175981060560405e-14, 2.895512262608286e-14, 3.0474064269486663e-14, 3.206247447537426e-14, 3.426981135960067e-14, 3.647577478661902e-14, 3.7968031058741185e-14, 4.04797620450346e-14, 4.233496458221821e-14, 4.4756862474730706e-14, 4.671145346645944e-14, 4.9111709997492325e-14, 5.1272516776734725e-14]

