modenumbers: 		 [7, 13, 19, 22, 26, 29, 33, 37, 40, 50, 53, 57, 60, 64, 81, 87, 92, 98]

-R solid.eYY: 		 [7.037989381011248e-10, 1.915295942922198e-09, 1.440487397386895e-09, -2.293955803767513e-09, 2.8969073987241464e-09, 3.2761153554263563e-09, -4.856461647867634e-09, 5.4019322245609305e-09, 6.638655013137696e-09, -8.817217802398452e-09, 1.0579769761979128e-08, -1.2327614317048964e-08, 1.2197894259653556e-08, -1.4158231303551625e-08, -1.2815060981190372e-08, 1.045163528022152e-08, -9.044127154763e-09, 6.25093556804639e-09]

+R solid.eYY: 		 [-2.8404231046653104e-09, -7.204504801915676e-09, -4.925459091646288e-09, 6.9931280928921475e-09, -7.491407470543946e-09, -7.153004576919116e-09, 8.660373389371466e-09, -7.669472948623702e-09, -7.445997045096896e-09, 5.455232836260818e-09, -4.599371062664632e-09, 3.5555269493046417e-09, -1.846628071999366e-09, 9.310242022860307e-10, -4.689080791676296e-10, -4.327889833755658e-10, 3.044294595734966e-09, -6.710168162950411e-09]

+0 solid.eXZ: 		 [3.554402489706875e-12, 7.504950578399694e-11, 1.1822398036570575e-10, -2.9382012207370684e-10, 5.478225951396777e-10, 8.078331175225218e-10, -1.4402149870994716e-09, 1.888788336061985e-09, 2.800645896341231e-09, -4.141525819093653e-09, 5.552864491139081e-09, -7.3325569111665086e-09, 7.864020659899113e-09, -9.973495147247197e-09, -1.4955725122495443e-08, 1.206320268501655e-08, -1.642515593262691e-08, 2.297275909961577e-08]

-R solid.eXZ: 		 [3.172418226673546e-11, 1.3791589155119494e-10, 1.5241280842326562e-10, -3.281682763299044e-10, 5.518251390867407e-10, 7.633867682039533e-10, -1.3466021937339536e-09, 1.7283721185798893e-09, 2.3561225073408564e-09, -3.8697735453877524e-09, 5.024836527056242e-09, -6.2038270883318366e-09, 6.812240953368483e-09, -8.349254001627321e-09, -1.1810878877714687e-08, 1.2235086487660923e-08, -1.3098821459509092e-08, 1.2626951349503071e-08]

+R solid.eXZ: 		 [2.915858790080284e-11, 8.90159401308058e-11, 7.61366524077967e-11, -1.375839457018115e-10, 2.0051683028584083e-10, 2.5460810095594743e-10, -4.2188304126701094e-10, 5.191155395290362e-10, 6.899088688004094e-10, -1.102125953156807e-09, 1.427486425035924e-09, -1.7702204262926794e-09, 1.9556433971700322e-09, -2.427090668745866e-09, -3.771683202391396e-09, 4.083052493295234e-09, -4.549008908294107e-09, 4.597483960624152e-09]

