modenumbers: 		 [10, 18, 25, 32, 36, 43, 49, 54, 61, 65, 72, 76, 86, 95]

freq: 		 [396766377.1177016, 1130968017.9020145, 1723449363.6372025, 2342004041.113892, 2993907398.192181, 3604396475.9525824, 4239359991.0854588, 4869227440.377434, 5475204315.966762, 6090463519.321865, 6689162123.33315, 7267528302.564112, 7839151944.117977, 8387152053.144154]

mass:  		 [1.840440044969451e-16, 7.50746062380183e-17, 3.8306574398479675e-17, 3.982723866073279e-17, 3.3785112158815805e-17, 3.099972534256222e-17, 3.341009625876128e-17, 3.057372426083789e-17, 3.0763371386362955e-17, 3.229519152611845e-17, 3.095914362610058e-17, 3.196135881278885e-17, 3.2855064224100665e-17, 3.348936531261355e-17]

maxop1(u): 		 [3.856405882265151e-15, 3.744673126327195e-15, -3.1140481070119398e-15, -2.3657116280449293e-14, -4.415849182625312e-15, 5.22446533797495e-15, 1.3026348421013319e-14, 7.765800451627482e-15, 7.011510078733647e-16, 1.0840750848502968e-14, 2.1385513448513287e-15, 5.893103716716352e-15, 1.3853850668412654e-13, 1.6605329667411076e-14]

maxop1(v): 		 [-3.620196444833642e-15, -3.1960574523044676e-15, 3.9249608896821415e-15, 2.447588141072944e-14, 7.240392477502996e-15, -5.657471423341637e-16, -6.269267116144142e-15, -2.9288626554050193e-19, 1.134793086673383e-14, 2.0898046721652667e-15, 1.3441687420094075e-14, 1.2480628290204032e-14, -1.6580161409029305e-14, 1.3354001288810256e-14]

maxop1(w): 		 [3.0999999999999997e-12, 3.0999999999999997e-12, 3.0999999999999997e-12, -3.0728277609031293e-12, -3.0821445958406352e-12, -3.0774441289610346e-12, 3.0999999999999997e-12, 3.0999999999999997e-12, 3.0999999999999997e-12, -3.036014764437753e-12, -3.0216874555489896e-12, -3.010358523046557e-12, 3.1e-12, -2.981706534174953e-12]

+0 solid.eZZ: 		 [1.8565762742591102e-06, -3.076615449929827e-06, 3.0676897384996047e-06, 4.498413575957113e-06, -5.014933811240481e-06, 5.5602626122774146e-06, 6.675885530691834e-06, -6.808799295834475e-06, 7.263750080054259e-06, 7.766768288635043e-06, -7.547634329535724e-06, 7.557004992937618e-06, 7.3044161768003616e-06, 6.687277200112574e-06]

-R solid.eZZ: 		 [1.7121154993292778e-06, -2.819471074019312e-06, 2.784848957875427e-06, 4.0317240504473e-06, -4.387963197093709e-06, 4.743140383164056e-06, 5.512798260441036e-06, -5.347859102005818e-06, 5.405015674930395e-06, 5.340835719229605e-06, -4.724788165169473e-06, 4.132182731908496e-06, 3.0353176188274256e-06, 2.277333293755217e-06]

+R solid.eZZ: 		 [1.7144402128871025e-06, -2.824399612884672e-06, 2.789944851070603e-06, 4.024922876651822e-06, -4.4047899333468096e-06, 4.750853578429198e-06, 5.485017578512599e-06, -5.364264997406991e-06, 5.385894215822473e-06, 5.351874123991354e-06, -4.686689521278645e-06, 4.129202293487572e-06, 3.5782467490393175e-06, 2.234750883792474e-06]

+0 solid.eXX: 		 [-5.69649727585539e-07, 9.486382338004984e-07, -9.529046510064665e-07, -1.412722353247397e-06, 1.5989224930431782e-06, -1.8038461490587743e-06, -2.2122401744967997e-06, 2.3111516600015543e-06, -2.529267712627398e-06, -2.780320391007348e-06, 2.777492128289202e-06, -2.8530956704363935e-06, -2.81748228876272e-06, -2.607625580600479e-06]

-R solid.eXX: 		 [-5.197437227852608e-07, 8.531631687172937e-07, -8.385197435718614e-07, -1.2050673996250888e-06, 1.2958229263347626e-06, -1.3808486488828741e-06, -1.5743202004134274e-06, 1.4850164214131356e-06, -1.4505201868823196e-06, -1.3609697369565548e-06, 1.1215551631366244e-06, -8.708422051255827e-07, -4.2430550060402295e-07, -2.0804473389601254e-07]

+R solid.eXX: 		 [-5.206178248941756e-07, 8.549199163386195e-07, -8.402591802779348e-07, -1.2023156833819078e-06, 1.3014154823677127e-06, -1.3829094933898198e-06, -1.5630638151437737e-06, 1.4893207869960719e-06, -1.4411482876216082e-06, -1.3621239091997874e-06, 1.1038123930248129e-06, -8.66626064517316e-07, -6.877939147128548e-07, -1.8804737428305284e-07]

+0 solid.eYY: 		 [-5.696769792833455e-07, 9.486806151627379e-07, -9.529427096022534e-07, -1.412772002690317e-06, 1.5989588292230857e-06, -1.8038715698134912e-06, -2.2122563514711576e-06, 2.311150850420743e-06, -2.5292743430256857e-06, -2.7803775159379513e-06, 2.7776701831373405e-06, -2.853494046729661e-06, -2.817810213085104e-06, -2.608301929614058e-06]

-R solid.eYY: 		 [-5.544628982361374e-07, 9.191849842324435e-07, -9.171904728931522e-07, -1.3476549951817861e-06, 1.5017715187211206e-06, -1.6675442793481817e-06, -2.0061622340387005e-06, 2.0399048550362967e-06, -2.1734268954202593e-06, -2.307861099648279e-06, 2.2238967364238824e-06, -2.1878976615478267e-06, -2.08383899689566e-06, -1.8034879811172508e-06]

+R solid.eYY: 		 [-5.55231113724401e-07, 9.207474774434009e-07, -9.188071673229026e-07, -1.3472424999209689e-06, 1.5059296226501987e-06, -1.6698143603940335e-06, -2.0015442299802073e-06, 2.0437590491490988e-06, -2.170914616719442e-06, -2.310495428450636e-06, 2.218442783291333e-06, -2.1863109300484962e-06, -2.0306735551147753e-06, -1.7968924906042055e-06]

+0 solid.eXZ: 		 [-6.751689156885394e-10, 1.6012507766007772e-09, -2.5452849635536567e-09, -1.748283413256196e-08, -1.5484860725392906e-10, -5.437759703051956e-09, -1.4862919697690784e-08, 7.801009195344735e-09, -1.2857408299212316e-08, -1.400598341957305e-08, 1.4778690692547468e-08, -2.1514671395779045e-08, -2.40350091565679e-07, -2.4822857138332942e-08]

-R solid.eXZ: 		 [-3.227585480154851e-10, 5.640779127056011e-10, -6.053968687933609e-10, -9.712112551088937e-10, 1.230921718994518e-09, -1.5244473289538886e-09, -2.0471589715056126e-09, 2.3119661878553477e-09, -2.6746969699692957e-09, -3.022647187449559e-09, 2.9951736922503554e-09, -2.907296978328774e-09, -2.904957429885832e-09, -1.634983912061856e-09]

+R solid.eXZ: 		 [6.815569847311328e-10, -1.1726384552109017e-09, 1.2332816391977522e-09, 1.9194100114966033e-09, -2.412056128859837e-09, 2.9456634067263223e-09, 3.92806405746126e-09, -4.58497103094861e-09, 5.4890835270794735e-09, 6.744052711988368e-09, -7.505495989155397e-09, 8.748361659592185e-09, 9.75409766877627e-09, 1.1374865492116608e-08]

+0 solid.eYZ: 		 [3.4734874282706947e-10, -1.0278019767152106e-09, 1.938971085311126e-09, 1.5940812318824224e-08, 1.0098555612368614e-09, 4.259728985867973e-09, 1.2420125535276758e-08, -5.95075136306421e-09, 1.104561351477103e-08, 1.1711316676656439e-08, -1.2223699132859855e-08, 1.701371148810425e-08, 5.945768067761098e-08, 2.0510449428726035e-08]

-R solid.eYZ: 		 [-1.0849972931482647e-10, -1.6442426984154604e-10, 8.949564075823927e-10, 1.2302093280095525e-08, 2.2505929597409913e-09, 1.908194173392272e-09, 7.90768961731661e-09, -2.654597545615757e-09, 4.68511007991742e-09, 6.549918823363653e-09, -5.120613887316705e-09, 9.366751994297213e-09, 5.034930639194363e-08, 1.1984988502627863e-08]

+R solid.eYZ: 		 [3.6669818406324946e-11, -4.1562714274909653e-10, 1.1532612456884954e-09, 1.2664281079361058e-08, 1.8071427100537402e-09, 2.3650768820620314e-09, 8.69742218473116e-09, -2.9476031413088855e-09, 7.325583604931375e-09, 6.3201010176489824e-09, -4.2593219093196325e-09, 6.9558420427451625e-09, 4.881182539042597e-08, 4.757497154773907e-09]

+0 solid.eXY: 		 [-3.2965814088184057e-10, 5.640653903802984e-10, -5.903697418265376e-10, -9.500416968949363e-10, 1.1260884521627453e-09, -1.4035724849908954e-09, -1.95102953623999e-09, 2.2985286472543914e-09, -2.9450334545765546e-09, -3.83469501171563e-09, 4.728061880060983e-09, -6.107387279611099e-09, -7.455488954470427e-09, -1.0761592573299298e-08]

-R solid.eXY: 		 [4.030782077520675e-10, -6.650050775655975e-10, 6.613740204611212e-10, 9.934358370223718e-10, -1.0925067899865785e-09, 1.2769955216626433e-09, 1.7027679337249965e-09, -1.959632375820724e-09, 2.5559328860900183e-09, 3.473785543689021e-09, -4.517905160207799e-09, 6.16270819468513e-09, 7.779669746526186e-09, 1.1142736084154872e-08]

+R solid.eXY: 		 [-1.4526433889922472e-10, 2.3251654993809264e-10, -2.191673511931384e-10, -2.8325606780061875e-10, 2.8898871780216574e-10, -2.5726828581594853e-10, -2.085105706603817e-10, 9.380418938138437e-11, 5.4611828991954035e-11, 2.946564565409679e-10, -5.61190598898793e-10, 9.302926957124505e-10, 1.597656079674442e-09, 1.8712361049534212e-09]

